mean_test_score,mean_train_score,param_n_estimators,param_learning_rate,param_max_depth,param_subsample,param_colsample_bytree,param_gamma
0.8804819409248601,0.8921041387402424,300,0.1,4,1.0,1.0,0.1
0.9020054743987778,0.9240570752495378,300,0.1,6,1.0,1.0,0.1
0.910080273358402,0.9533980428351476,300,0.1,8,1.0,1.0,0.1
